year,month,Average Rainfall,nino3,nino3.4,nino4,Arabian_Sea,equatorialindianocean,bayofbengal
1901,1,0.20212104135,26.11696924590164,27.36752357754011,28.4894758914956,26.00640768478261,27.962290916363635,27.214633391459078
1901,2,0.0,26.431279162444117,27.03263690374332,27.91139863636364,25.765963902173915,27.93174435454545,27.23227224911032
1901,3,0.06639933166129033,26.90253883457526,27.2875099714795,27.964798055718475,26.879438089673915,28.534985587272725,28.201504035587188
1901,4,0.0,27.144844464977645,27.6202799714795,28.2134693255132,28.441568519021736,29.290118521818183,29.288933395017796
1901,5,0.039347682462903225,26.59348430700447,27.6606776114082,28.47343181231672,29.24725145380435,28.960748598181816,29.52719412811388
1901,6,0.12289398230166666,26.06952901639344,27.424998942959004,28.23284619061584,28.159309755434784,28.06505198363637,28.75486400355872
1901,7,3.217803936158065,25.21955715499255,26.941584634581105,28.1230929941349,26.890903279891305,27.41967222909091,28.17573441637011
1901,8,2.512840569879032,24.604266426229508,26.52408796791444,27.97565070087977,26.166634135869568,27.421753863636365,27.985964167259787
1901,9,0.004815219793333334,24.596593521609535,26.465404550802138,27.788654780058653,26.55243699728261,27.17885482909091,28.08528875088968
1901,10,0.05000953629193548,24.71993383755589,26.440839219251338,27.87075741642229,27.660138195652177,27.518448714545453,28.242988572953735
1901,11,0.0,24.963644004470936,26.28153202139037,27.63226637829912,27.172047051630432,27.557413394545453,27.854185284697508
1901,12,0.01828482359032258,25.18480954545455,26.256551771836005,27.398420721407625,26.327492665760868,27.608314274545457,27.003092274021352
1902,1,0.0,25.586574654247396,26.101130860962567,27.009980442815248,25.56776280434783,27.57987451090909,26.644332355871885
1902,2,0.0,26.33951978837556,26.501078124777184,27.27270874780059,25.77567143206522,27.96727951636364,26.95000334875445
1902,3,0.0,27.12958405514158,26.970252743315505,27.440475879765398,26.83721579619565,28.48745427090909,27.916369825622773
1902,4,0.021642632293333335,27.73770533681073,27.93884208377897,28.37788319941349,28.41423878804348,29.200885901818182,29.091098836298933
1902,5,0.01692150806612903,27.365677739195228,28.309026966131903,29.149614700879766,29.086978279891305,28.91558338727273,29.297127647686832
1902,6,2.620649774093333,27.38070199403875,28.423477557932262,29.162867671554253,28.393317760869564,28.390562185454545,29.00457140925267
1902,7,0.5393260494145161,27.197947308494783,28.65694702495544,29.42216195601173,27.124742820652173,27.79613100909091,28.38942191459075
1902,8,2.2735020526548384,26.37616008196721,28.09582186096257,29.119783489736072,26.751680298913044,27.651949361818183,28.225865427046266
1902,9,0.9439173760733334,26.326884630402382,28.178250096256686,29.480838002932558,26.97305407608696,27.71133317090909,28.22452955871886
1902,10,0.04181773387580646,26.57467377347243,28.13786273975045,29.310173190615835,27.870213157608696,27.799501025454543,28.507128736654803
1902,11,0.0,26.686611229508195,28.19278,29.270406478005864,27.49056094565217,27.83380781818182,28.072897419928825
1902,12,0.0,26.47534263785395,27.9554035258467,28.85474899706745,26.653074410326088,27.871889372727274,27.41050612811388
1903,1,0.0587338225983871,26.72155029210134,27.87133729233512,28.69957919941349,25.651329801630435,27.72179384363636,26.8171531886121
1903,2,0.09553763728571428,26.80636115797317,27.668738871657755,28.536016519061587,25.841450644021737,28.030588972727276,27.184287768683276
1903,3,0.18515439012258064,27.51016457526081,28.03600696791444,28.61914706451613,26.664003497282607,28.63574548181818,28.0854886797153
1903,4,0.0,27.421376733233977,28.104693040998217,28.65293426979472,27.97539238858696,29.12579704,29.07978238078292
1903,5,0.22525127724032254,26.83783388375559,27.76034785026738,28.51640077419355,29.15409144565217,28.822478143636364,29.53597650177936
1903,6,0.027946715626666667,26.574520171385995,27.961731426024954,28.9402796627566,28.36150049456522,28.366432454545457,28.997349804270463
1903,7,5.801443904783871,25.27280341579732,26.78020174509804,27.94679319648094,27.23246863586956,27.74324590727273,28.466374925266905
1903,8,3.152651721130645,24.550644239940382,26.59442959180036,28.181375917888563,26.478449845108692,27.57439475454545,28.19166334163701
1903,9,1.6320535937,24.305531724292106,26.201706784313725,27.73757857478006,26.752363,27.543078943636363,28.210036110320285
1903,10,0.0,24.3973723561848,26.34100502495544,27.82602993841642,27.52420201086957,27.46430994181818,28.299727654804272
1903,11,0.0,24.33562870938897,25.93614554367201,27.48505704985337,27.106344910326083,27.481103081818183,27.667666644128115
1903,12,0.0037359637096774194,24.11990154843517,25.5912792513369,27.106915917888564,26.23097314945652,27.47079084,26.64629875088968
1904,1,0.07740069356612903,25.151627716840537,25.849402991087345,26.731723800586508,25.447403798913047,27.23604695454545,26.14649533451957
1904,2,0.12394167675862068,25.740379399403874,25.99112670409982,26.794158492668625,25.594557605978263,27.715378161818183,26.601855601423487
1904,3,0.43947028634032254,26.229366143070045,26.420738916221037,27.15676893548387,26.692904614130438,28.22972797090909,27.558338188612097
1904,4,0.05196475626666667,26.787389871833085,27.04817820320856,27.54413997653959,27.97858494293478,28.869508985454544,28.56043137366548
1904,5,0.5651219607258064,26.896600083457525,27.466159506238856,27.812458624633432,29.04405993478261,28.62512681090909,28.920789
1904,6,0.5387873449616667,26.75265020417288,27.812767206773614,28.23619745454545,28.25513084510869,28.000840152727275,28.536124540925268
1904,7,1.1123747714080645,26.542151304023843,27.9776952745098,28.68297291495601,27.075785989130438,27.459336216363635,27.999400814946625
1904,8,1.7997088597612902,25.92183818330849,27.434887614973263,28.44418243695015,26.34742180978261,27.27078430909091,27.81918269395018
1904,9,0.5829787344199999,25.200442625931444,26.785670049910877,28.065365410557185,26.66071657608696,27.40729904909091,27.8850655088968
1904,10,0.06457513004032257,25.994292388971687,27.656842532976825,28.847943771261,27.688830467391305,27.66879312363637,28.10527225266904
1904,11,0.012808476043333333,25.644436564828617,26.824050529411764,27.814690413489732,27.253731274456523,27.68002272181818,27.81276120284697
1904,12,0.11437028227741934,26.00218094336811,27.43308400891265,28.497826126099707,26.3081832826087,27.597842001818183,26.943765590747333
1905,1,0.1074022792532258,26.32346100298063,27.248735750445636,28.12063395014663,25.467185698369565,27.56583777818182,26.747412419928825
1905,2,0.20130717633928571,26.878280530551415,27.476449049910872,28.36075708797654,25.686907967391303,28.0141479,26.94007615658363
1905,3,0.009404719759677419,28.051883611028316,28.164435889483062,28.504855099706745,26.630984108695653,28.687529043636363,28.03301806049822
1905,4,0.09342116981166668,27.67565815052161,28.036556040998217,28.42499804692082,27.8003996875,28.928048985454545,28.7095217544484
1905,5,0.0166990060483871,28.339705131147543,28.90604426737968,29.245395771261,29.004555361413043,28.737499107272725,29.27483282918149
1905,6,0.4167328615,27.382450782414303,28.26223418894831,28.81832200293255,28.41342830163044,28.141594905454543,28.80257470818505
1905,7,0.48107151210161286,26.502278921013414,28.05463328163993,29.20580193548387,27.24898676630435,27.633323578181816,28.280606067615658
1905,8,0.004690776209677419,26.332224,27.93726664349376,29.036416777126103,26.53973664673913,27.41196713090909,28.033932661921707
1905,9,1.45129488545,26.366879441132635,28.178577889483066,29.346761935483872,26.928054546195654,27.76055948727273,28.11228476156584
1905,10,0.0,26.00064472727273,27.851647040998216,29.0348658856305,27.774977625,27.7234966,28.29159449822064
